ID,Lat,Lon,Col,Row,Date,O3_ppb,PM25_Primary_ugm3,PM25_Secondary_ugm3
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 15:00:00,25.7828712463379,10.3207101821899,10.3207101821899
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 16:00:00,30.6919116973877,9.27670860290527,9.27670860290527
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 17:00:00,34.8374290466309,8.50007820129395,8.50007820129395
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 18:00:00,37.5625839233398,8.02431869506836,8.02431869506836
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 19:00:00,38.6938056945801,7.93685007095337,7.93685007095337
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 20:00:00,38.6786079406738,8.30976581573486,8.30976581573486
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 21:00:00,36.0027770996094,9.6452751159668,9.6452751159668
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 22:00:00,28.289192199707,12.5324201583862,12.5324201583862
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 23:00:00,20.9718647003174,16.3595733642578,16.3595733642578
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 00:00:00,17.4709396362305,19.224250793457,19.224250793457
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 01:00:00,17.8390483856201,19.4977569580078,19.4977569580078
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 02:00:00,25.5359592437744,15.0612850189209,15.0612850189209
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 03:00:00,31.8602256774902,10.6197891235352,10.6197891235352
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 04:00:00,34.8381233215332,7.99903964996338,7.99903964996338
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 05:00:00,35.4925193786621,6.79858350753784,6.79858350753784
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 06:00:00,36.4974822998047,5.881432056427,5.881432056427
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 07:00:00,37.0592994689941,5.02870082855225,5.02870082855225
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 08:00:00,37.4572868347168,4.30949783325195,4.30949783325195
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 09:00:00,37.3955078125,3.93365669250488,3.93365669250488
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 10:00:00,36.8583946228027,3.80706024169922,3.80706024169922
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 11:00:00,35.9232292175293,3.9387538433075,3.9387538433075
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 12:00:00,34.5043640136719,4.46633195877075,4.46633195877075
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 13:00:00,30.4315223693848,6.38382387161255,6.38382387161255
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 14:00:00,26.8133335113525,9.01363086700439,9.01363086700439
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 15:00:00,23.6940116882324,12.2214784622192,12.2214784622192
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 16:00:00,20.5535621643066,15.7600317001343,15.7600317001343
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 17:00:00,16.9614219665527,19.8259506225586,19.8259506225586
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 18:00:00,18.7115497589111,18.0684032440186,18.0684032440186
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 19:00:00,31.4388675689697,8.51539707183838,8.51539707183838
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 20:00:00,39.3105964660645,5.80146026611328,5.80146026611328
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 21:00:00,46.0476379394531,4.04815006256104,4.04815006256104
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 22:00:00,48.9325790405273,3.50965905189514,3.50965905189514
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-24 23:00:00,49.758056640625,3.16426253318787,3.16426253318787
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 00:00:00,50.1353759765625,2.97328758239746,2.97328758239746
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 01:00:00,51.5603981018066,2.64736843109131,2.64736843109131
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 02:00:00,52.3930130004883,2.51874828338623,2.51874828338623
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 03:00:00,52.5408592224121,2.392911195755,2.392911195755
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 04:00:00,52.6304550170898,2.47407913208008,2.47407913208008
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 05:00:00,52.6071739196777,2.64796900749207,2.64796900749207
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 06:00:00,52.5126075744629,1.95789766311646,1.95789766311646
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 07:00:00,52.0044631958008,1.75598835945129,1.75598835945129
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 08:00:00,51.1669425964355,1.20892870426178,1.20892870426178
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 09:00:00,50.1217803955078,0.249027341604233,0.249027341604233
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 10:00:00,48.2289505004883,0.188216164708138,0.188216164708138
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 11:00:00,44.4830627441406,0.638852477073669,0.638852477073669
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 12:00:00,39.898365020752,1.91170132160187,1.91170132160187
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 13:00:00,41.968807220459,2.80069375038147,2.80069375038147
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 14:00:00,42.2367744445801,4.01499128341675,4.01499128341675
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 15:00:00,43.6818466186523,4.75643491744995,4.75643491744995
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 16:00:00,46.9869689941406,4.36069393157959,4.36069393157959
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 17:00:00,48.9607238769531,3.92438864707947,3.92438864707947
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 18:00:00,50.3253402709961,3.84907150268555,3.84907150268555
